orig_fips,dest_fips,returns
48439,12105,26
51059,12105,26
53033,12105,26
09001,12105,25
26049,12105,25
26081,12105,25
51810,12105,25
12085,12105,24
15003,12105,24
18097,12105,24
25015,12105,24
37133,12105,24
10003,12105,23
12027,12105,23
25005,12105,23
34003,12105,23
34017,12105,23
42071,12105,23
47093,12105,23
12005,12105,22
21111,12105,22
25009,12105,22
36119,12105,22
47037,12105,22
53053,12105,22
02020,12105,21
06059,12105,21
12023,12105,21
13051,12105,21
13185,12105,21
25013,12105,21
34025,12105,21
42017,12105,21
42077,12105,21
48027,12105,21
48029,12105,21
12051,12105,20
12107,12105,20
36067,12105,20
39061,12105,20
40143,12105,20
42011,12105,20
48167,12105,20
12087,12105,19
12109,12105,19
12113,12105,19
12119,12105,19
29189,12105,19
34021,12105,19
06065,12105,18
09011,12105,18
22051,12105,18
23005,12105,18
24003,12105,18
25025,12105,18
33015,12105,18
34001,12105,18
36001,12105,18
48061,12105,18
48453,12105,18
34029,12105,17
42091,12105,17
23031,12105,16
24031,12105,16
32031,12105,16
39113,12105,16
39151,12105,16
42089,12105,16
42133,12105,16
47149,12105,16
06085,12105,15
13097,12105,15
17119,12105,15
34027,12105,15
37081,12105,15
39095,12105,15
39153,12105,15
42049,12105,15
45051,12105,15
47155,12105,15
47157,12105,15
48121,12105,15
01089,12105,14
01101,12105,14
06067,12105,14
08041,12105,14
12035,12105,14
12121,12105,14
13139,12105,14
13223,12105,14
17201,12105,14
25023,12105,14
26077,12105,14
45015,12105,14
45019,12105,14
47125,12105,14
51153,12105,14
12089,12105,13
12093,12105,13
13179,12105,13
18003,12105,13
24005,12105,13
29077,12105,13
31109,12105,13
34031,12105,13
36007,12105,13
36045,12105,13
36091,12105,13
39093,12105,13
42043,12105,13
42045,12105,13
42095,12105,13
48085,12105,13
01097,12105,12
18089,12105,12
25021,12105,12
26065,12105,12
29047,12105,12
36063,12105,12
36071,12105,12
42069,12105,12
42129,12105,12
45083,12105,12
47065,12105,12
48215,12105,12
48217,12105,12
55025,12105,12
55133,12105,12
56021,12105,12
06001,12105,11
13117,12105,11
18127,12105,11
24027,12105,11
25001,12105,11
26147,12105,11
26161,12105,11
29095,12105,11
34011,12105,11
36013,12105,11
36075,12105,11
36093,12105,11
39165,12105,11
40109,12105,11
45063,12105,11
46099,12105,11
47165,12105,11
51041,12105,11
51700,12105,11
55079,12105,11
01069,12105,10
04019,12105,10
08069,12105,10
10001,12105,10
12075,12105,10
13039,12105,10
13215,12105,10
17097,12105,10
20091,12105,10
21047,12105,10
24510,12105,10
26021,12105,10
27053,12105,10
28047,12105,10
33009,12105,10
33013,12105,10
34039,12105,10
36087,12105,10
36111,12105,10
37063,12105,10
39007,12105,10
42079,12105,10
44003,12105,10
45045,12105,10
47163,12105,10
48141,12105,10
49035,12105,10
51550,12105,10
58000,12105,75
59000,12105,3513
59001,12105,428
59003,12105,1007
59005,12105,1683
59007,12105,395
57009,12105,20
96000,12107,1520
97000,12107,1505
97001,12107,1005
97003,12107,500
98000,12107,15
12107,12107,22031
12109,12107,151
12001,12107,135
12031,12107,110
12019,12107,107
12127,12107,88
12083,12107,61
12057,12107,32
12035,12107,30
12095,12107,27
12086,12107,22
12011,12107,20
12007,12107,19
12103,12107,18
12099,12107,17
12009,12107,14
12105,12107,14
12117,12107,14
12023,12107,10
12069,12107,10
58000,12107,106
59000,12107,500
59001,12107,89
59003,12107,91
59005,12107,269
59007,12107,51
57009,12107,15
96000,12109,6825
97000,12109,6771
97001,12109,3860
97003,12109,2911
98000,12109,54
12109,12109,63474
12031,12109,1997
12019,12109,251
12035,12109,174
12107,12109,154
12127,12109,115
12011,12109,104
12001,12109,102
12095,12109,98
12057,12109,76
12099,12109,74
12086,12109,63
12009,12109,53
12073,12109,49
12083,12109,48
12103,12109,41
12117,12109,40
13121,12109,39
12033,12109,32
57005,12109,31
36103,12109,30
51059,12109,29
06073,12109,26
12069,12109,26
12105,12109,25
37119,12109,25
12071,12109,24
12101,12109,24
12115,12109,24
13135,12109,24
17031,12109,24
36061,12109,24
06037,12109,23
24031,12109,23
25017,12109,23
13067,12109,22
24003,12109,22
15003,12109,21
13089,12109,20
12089,12109,19
34029,12109,19
39049,12109,19
42003,12109,19
48201,12109,19
06059,12109,18
12017,12109,18
12021,12109,18
24005,12109,18
47157,12109,18
09001,12109,17
13051,12109,17
32003,12109,17
42017,12109,17
42091,12109,17
45019,12109,17
04013,12109,16
12113,12109,16
26125,12109,16
34025,12109,16
37183,12109,16
48113,12109,16
09003,12109,15
12085,12109,15
12087,12109,15
12111,12109,14
13039,12109,14
34027,12109,14
36047,12109,14
45013,12109,14
45079,12109,14
12007,12109,13
36059,12109,13
51153,12109,13
13057,12109,12
21111,12109,12
37129,12109,12
45045,12109,12
47065,12109,12
48085,12109,12
48439,12109,12
51810,12109,12
12053,12109,11
12061,12109,11
12081,12109,11
12097,12109,11
13127,12109,11
13185,12109,11
25021,12109,11
45015,12109,11
09009,12109,10
11001,12109,10
12003,12109,10
12023,12109,10
17043,12109,10
23005,12109,10
24033,12109,10
34003,12109,10
36055,12109,10
42041,12109,10
42045,12109,10
42101,12109,10
51550,12109,10
53033,12109,10
58000,12109,74
59000,12109,1853
59001,12109,384
59003,12109,411
59005,12109,835
59007,12109,223
57009,12109,23
96000,12111,7991
97000,12111,7945
97001,12111,4686
97003,12111,3259
98000,12111,46
12111,12111,94627
12085,12111,1019
12099,12111,1003
12011,12111,599
12061,12111,437
12086,12111,394
12095,12111,161
12009,12111,117
12057,12111,108
36103,12111,86
12031,12111,77
36081,12111,71
12093,12111,68
12127,12111,54
12103,12111,48
06037,12111,47
12001,12111,45
12105,12111,45
36047,12111,45
12117,12111,43
12071,12111,40
36005,12111,37
36059,12111,37
12073,12111,35
36119,12111,33
12083,12111,31
34029,12111,31
09003,12111,30
12097,12111,30
12055,12111,29
09009,12111,26
04013,12111,25
09001,12111,25
13121,12111,25
34013,12111,25
34025,12111,24
17031,12111,23
32003,12111,23
37119,12111,23
06073,12111,22
12101,12111,22
25005,12111,22
36061,12111,21
57005,12111,21
12069,12111,20
12109,12111,20
34003,12111,19
36085,12111,19
44007,12111,19
13067,12111,18
13135,12111,18
34017,12111,18
33011,12111,17
34001,12111,17
51810,12111,17
12019,12111,16
26163,12111,16
34023,12111,16
12015,12111,15
25009,12111,15
25017,12111,15
26125,12111,15
36071,12111,15
36087,12111,15
42017,12111,15
42101,12111,15
48201,12111,15
12021,12111,14
12035,12111,14
12087,12111,14
12115,12111,14
39035,12111,14
42089,12111,14
12017,12111,13
12051,12111,13
24033,12111,13
33015,12111,13
34015,12111,13
36027,12111,13
36055,12111,13
57003,12111,13
08059,12111,12
12053,12111,12
24005,12111,12
34005,12111,12
34035,12111,12
36067,12111,12
12091,12111,11
13057,12111,11
13089,12111,11
25021,12111,11
25023,12111,11
37183,12111,11
39049,12111,11
42091,12111,11
48029,12111,11
48113,12111,11
12081,12111,10
25013,12111,10
25027,12111,10
34039,12111,10
39113,12111,10
42003,12111,10
45045,12111,10
48027,12111,10
58000,12111,95
59000,12111,1922
59001,12111,394
59003,12111,459
59005,12111,855
59007,12111,214
57009,12111,12
96000,12113,5721
97000,12113,5536
97001,12113,2574
97003,12113,2962
98000,12113,185
12113,12113,48165
12033,12113,1270
12091,12113,701
57005,12113,174
12031,12113,66
12057,12113,59
48355,12113,55
01097,12113,52
01003,12113,49
08041,12113,47
12005,12113,44
06073,12113,43
48029,12113,42
51810,12113,40
01053,12113,36
12073,12113,35
12095,12113,35
12131,12113,35
24003,12113,33
15003,12113,27
12011,12113,26
12103,12113,25
37133,12113,25
48201,12113,24
51179,12113,24
12009,12113,22
48439,12113,22
51059,12113,22
06037,12113,21
12105,12113,21
32003,12113,21
12099,12113,20
51710,12113,20
12086,12113,19
51153,12113,19
01073,12113,18
04013,12113,18
28047,12113,18
37051,12113,18
01117,12113,17
13121,12113,17
01069,12113,16
13067,12113,16
35001,12113,16
12117,12113,15
13153,12113,15
12001,12113,14
37049,12113,14
01101,12113,13
04019,12113,13
12063,12113,13
12127,12113,13
17031,12113,13
22051,12113,13
01089,12113,12
06053,12113,12
06059,12113,12
13135,12113,12
47037,12113,12
48113,12113,12
53053,12113,12
01039,12113,11
12019,12113,11
12101,12113,11
13215,12113,11
17163,12113,11
31153,12113,11
47157,12113,11
53029,12113,11
01031,12113,10
39049,12113,10
48441,12113,10
48485,12113,10
51550,12113,10
51650,12113,10
53033,12113,10
53061,12113,10
58000,12113,119
59000,12113,1875
59001,12113,239
59003,12113,389
59005,12113,992
59007,12113,255
57009,12113,11
96000,12115,11331
97000,12115,11248
97001,12115,5375
97003,12115,5873
98000,12115,83
12115,12115,139058
12081,12115,1984
12015,12115,986
12057,12115,365
12103,12115,237
12071,12115,230
12086,12115,180
12011,12115,151
12095,12115,142
12099,12115,95
17031,12115,94
36103,12115,73
12105,12115,72
12101,12115,65
12001,12115,64
12031,12115,64
12127,12115,63
12021,12115,62
06037,12115,58
25017,12115,58
12073,12115,52
26125,12115,51
12027,12115,49
25027,12115,49
32003,12115,48
12083,12115,47
36029,12115,44
36047,12115,43
09003,12115,42
12009,12115,42
12117,12115,42
12069,12115,41
25009,12115,41
44007,12115,40
39049,12115,39
57005,12115,39
25001,12115,38
36055,12115,38
04013,12115,37
17043,12115,37
18097,12115,37
39035,12115,37
09009,12115,36
26163,12115,36
36081,12115,35
36119,12115,35
09001,12115,34
12053,12115,34
24031,12115,34
36059,12115,34
34029,12115,33
48113,12115,32
36061,12115,31
51059,12115,31
13067,12115,30
37183,12115,30
34023,12115,29
42003,12115,29
12097,12115,28
25005,12115,28
39113,12115,28
42101,12115,28
06073,12115,27
13121,12115,27
24003,12115,27
25021,12115,27
25023,12115,27
33011,12115,27
21111,12115,26
34003,12115,26
39017,12115,26
42091,12115,26
48201,12115,26
06059,12115,25
29189,12115,25
39061,12115,25
39153,12115,25
12087,12115,24
26099,12115,24
33015,12115,24
34035,12115,24
12111,12115,23
17097,12115,23
27053,12115,23
34031,12115,23
53033,12115,23
12055,12115,22
23005,12115,22
42071,12115,22
36067,12115,21
42017,12115,21
34025,12115,20
36005,12115,20
36071,12115,20
39151,12115,20
44009,12115,20
12061,12115,19
12085,12115,19
18003,12115,19
48453,12115,19
08041,12115,18
10003,12115,18
12017,12115,18
12033,12115,18
12109,12115,18
34027,12115,18
36091,12115,18
47037,12115,18
47093,12115,18
55079,12115,18
24005,12115,17
25013,12115,17
34039,12115,17
36001,12115,17
37119,12115,17
47157,12115,17
55133,12115,17
13135,12115,16
18057,12115,16
42029,12115,16
42045,12115,16
11001,12115,15
17111,12115,15
24510,12115,15
34005,12115,15
34009,12115,15
36027,12115,15
37021,12115,15
48439,12115,15
12005,12115,14
12091,12115,14
26081,12115,14
35001,12115,14
39095,12115,14
39099,12115,14
39103,12115,14
45013,12115,14
13089,12115,13
29183,12115,13
34021,12115,13
37133,12115,13
42011,12115,13
45051,12115,13
51810,12115,13
08013,12115,12
08031,12115,12
17197,12115,12
18089,12115,12
18141,12115,12
20091,12115,12
25025,12115,12
26065,12115,12
26161,12115,12
33013,12115,12
34013,12115,12
36079,12115,12
37081,12115,12
42075,12115,12
42077,12115,12
50007,12115,12
09011,12115,11
09013,12115,11
12119,12115,11
17089,12115,11
17143,12115,11
24025,12115,11
25015,12115,11
29095,12115,11
36085,12115,11
36105,12115,11
39093,12115,11
44003,12115,11
47065,12115,11
48029,12115,11
51013,12115,11
53011,12115,11
55025,12115,11
08005,12115,10
08035,12115,10
19163,12115,10
23019,12115,10
23031,12115,10
26093,12115,10
34019,12115,10
36093,12115,10
37067,12115,10
37113,12115,10
40143,12115,10
42049,12115,10
42133,12115,10
45045,12115,10
58000,12115,80
59000,12115,2504
59001,12115,451
59003,12115,802
59005,12115,939
59007,12115,312
57009,12115,44
96000,12117,16225
97000,12117,16102
97001,12117,11403
97003,12117,4699
98000,12117,123
12117,12117,144116
12095,12117,6256
12127,12117,1450
12069,12117,420
12097,12117,313
12011,12117,284
12057,12117,261
12009,12117,250
12086,12117,227
12099,12117,224
12105,12117,174
12031,12117,173
12103,12117,140
12073,12117,132
12001,12117,121
12071,12117,100
12083,12117,87
36081,12117,71
12115,12117,68
17031,12117,67
12101,12117,66
57003,12117,65
36005,12117,64
36103,12117,56
12109,12117,53
12081,12117,52
13121,12117,51
36061,12117,50
06037,12117,49
12111,12117,44
13135,12117,44
34023,12117,44
06073,12117,43
12021,12117,43
48201,12117,42
04013,12117,41
36047,12117,41
37119,12117,40
12035,12117,38
36059,12117,38
57005,12117,38
13067,12117,37
37183,12117,36
12033,12117,35
12061,12117,35
12019,12117,33
12055,12117,33
34017,12117,33
51059,12117,33
51810,12117,33
06059,12117,32
09009,12117,32
12053,12117,32
48113,12117,32
12087,12117,31
12005,12117,30
12091,12117,28
39049,12117,28
12017,12117,27
26163,12117,27
34003,12117,27
36119,12117,27
42101,12117,27
25017,12117,26
09001,12117,25
34025,12117,25
13089,12117,22
32003,12117,22
36055,12117,22
39035,12117,22
09003,12117,21
15003,12117,21
18097,12117,21
25009,12117,21
26125,12117,21
42003,12117,21
12085,12117,20
24021,12117,20
25013,12117,20
48027,12117,20
17043,12117,19
45019,12117,19
48085,12117,19
24031,12117,18
25027,12117,18
34013,12117,18
36029,12117,18
36071,12117,18
48029,12117,18
12113,12117,17
34027,12117,17
34039,12117,17
48439,12117,17
12015,12117,16
13051,12117,16
24033,12117,16
29189,12117,16
37081,12117,16
37133,12117,16
49035,12117,16
53033,12117,16
08041,12117,15
12107,12117,15
18057,12117,15
21111,12117,15
24005,12117,15
26099,12117,15
34035,12117,15
37051,12117,15
55079,12117,15
06071,12117,14
10003,12117,14
20091,12117,14
23005,12117,14
34005,12117,14
34029,12117,14
42017,12117,14
42071,12117,14
47065,12117,14
47157,12117,14
11001,12117,13
13215,12117,13
36085,12117,13
27053,12117,12
33011,12117,12
34007,12117,12
36027,12117,12
39061,12117,12
39153,12117,12
48121,12117,12
01089,12117,11
06001,12117,11
13185,12117,11
25005,12117,11
25021,12117,11
25023,12117,11
25025,12117,11
26081,12117,11
29095,12117,11
34031,12117,11
39113,12117,11
42011,12117,11
45013,12117,11
45079,12117,11
47037,12117,11
47125,12117,11
48141,12117,11
51107,12117,11
51153,12117,11
01097,12117,10
06065,12117,10
06067,12117,10
08005,12117,10
08059,12117,10
17097,12117,10
18003,12117,10
24510,12117,10
36067,12117,10
45045,12117,10
45051,12117,10
47093,12117,10
48453,12117,10
58000,12117,75
59000,12117,2154
59001,12117,369
59003,12117,540
59005,12117,951
59007,12117,294
57009,12117,20
96000,12119,4057
97000,12119,4040
97001,12119,1584
97003,12119,2456
98000,12119,17
12119,12119,32135
12069,12119,337
12083,12119,252
12011,12119,90
12057,12119,88
12095,12119,68
12101,12119,68
12099,12119,62
12053,12119,61
12017,12119,52
12103,12119,48
36103,12119,45
12071,12119,43
12086,12119,41
12127,12119,33
12105,12119,32
36059,12119,28
12115,12119,27
34029,12119,27
12001,12119,26
36029,12119,26
12021,12119,25
51059,12119,23
12117,12119,22
36055,12119,22
42017,12119,22
09001,12119,21
25017,12119,20
26125,12119,20
26163,12119,20
12109,12119,19
24031,12119,19
51810,12119,18
12081,12119,17
36091,12119,17
12009,12119,16
25009,12119,16
25023,12119,16
26099,12119,16
34025,12119,16
12031,12119,15
17031,12119,15
17197,12119,15
18097,12119,15
42003,12119,15
44007,12119,15
36081,12119,14
36085,12119,14
39049,12119,14
42029,12119,14
20091,12119,13
23005,12119,13
24003,12119,13
24025,12119,13
25005,12119,13
25027,12119,13
34005,12119,13
36001,12119,13
36067,12119,13
44003,12119,13
09003,12119,12
09009,12119,12
10003,12119,12
12019,12119,12
12033,12119,12
12073,12119,12
25001,12119,12
33011,12119,12
36119,12119,12
42101,12119,12
47157,12119,12
12085,12119,11
12091,12119,11
17143,12119,11
26093,12119,11
34015,12119,11
36027,12119,11
39035,12119,11
45051,12119,11
06037,12119,10
09011,12119,10
12087,12119,10
12111,12119,10
13135,12119,10
24005,12119,10
34035,12119,10
39151,12119,10
55133,12119,10
58000,12119,64
59000,12119,1571
59001,12119,397
59003,12119,458
59005,12119,570
59007,12119,146
57009,12119,17
96000,12121,1014
97000,12121,1014
97001,12121,760
97003,12121,254
98000,12121,-1
12121,12121,11841
12023,12121,216
12047,12121,52
12086,12121,38
12001,12121,36
12031,12121,32
12067,12121,30
12073,12121,30
12057,12121,25
12079,12121,21
12103,12121,21
12011,12121,20
12095,12121,18
12099,12121,18
12083,12121,14
12105,12121,12
12009,12121,11
12041,12121,10
58000,12121,156
59000,12121,254
59001,12121,35
59003,12121,32
59005,12121,156
59007,12121,31
96000,12123,451
97000,12123,451
97001,12123,237
97003,12123,214
98000,12123,-1
12123,12123,6428
12073,12123,37
12079,12123,23
12057,12123,22
12031,12123,13
12001,12123,12
12105,12123,10
58000,12123,120
59000,12123,214
59001,12123,45
59003,12123,35
59005,12123,108
59007,12123,26
96000,12125,320
97000,12125,320
97001,12125,274
97003,12125,46
98000,12125,-1
12125,12125,3351
12007,12125,70
12001,12125,49
12023,12125,31
12003,12125,21
12019,12125,13
12073,12125,10
58000,12125,80
59000,12125,46
96000,12127,12478
97000,12127,12360
97001,12127,6194
97003,12127,6166
98000,12127,118
12127,12127,174577
12117,12127,1511
12095,12127,877
12035,12127,533
12069,12127,322
12011,12127,308
12031,12127,240
12057,12127,239
12009,12127,218
12086,12127,208
12099,12127,160
12105,12127,129
12103,12127,117
12083,12127,116
12001,12127,115
12109,12127,108
12107,12127,102
12097,12127,101
12073,12127,72
12101,12127,71
57005,12127,66
09003,12127,65
36081,12127,60
12071,12127,59
36103,12127,59
06073,12127,58
17031,12127,52
12019,12127,51
36005,12127,51
32003,12127,49
36047,12127,48
04013,12127,45
26163,12127,44
06037,12127,42
13135,12127,41
12081,12127,40
12087,12127,40
13067,12127,39
36119,12127,39
42101,12127,39
42003,12127,38
12111,12127,37
13051,12127,37
48201,12127,36
12053,12127,35
13121,12127,35
36055,12127,35
12115,12127,34
25027,12127,34
33011,12127,34
09001,12127,31
37119,12127,31
39049,12127,31
13089,12127,30
57003,12127,30
24005,12127,29
36029,12127,29
51059,12127,29
51810,12127,29
12061,12127,28
15003,12127,28
25017,12127,28
12017,12127,27
12033,12127,27
39035,12127,27
25005,12127,26
37183,12127,26
09009,12127,25
34003,12127,24
36059,12127,24
48113,12127,24
12085,12127,23
24031,12127,23
08041,12127,22
12119,12127,22
25009,12127,22
33015,12127,22
36071,12127,22
37133,12127,22
04019,12127,21
34029,12127,21
36067,12127,21
39017,12127,21
39061,12127,21
39113,12127,21
45013,12127,21
48439,12127,21
12021,12127,20
36061,12127,20
21111,12127,19
24003,12127,19
26125,12127,19
34039,12127,19
37051,12127,19
45079,12127,19
12089,12127,18
13179,12127,18
34027,12127,18
42091,12127,18
44007,12127,18
12091,12127,17
25013,12127,17
25021,12127,17
34005,12127,17
34025,12127,17
36085,12127,17
39153,12127,17
48027,12127,17
10003,12127,16
17043,12127,16
17097,12127,16
18003,12127,16
37021,12127,16
37089,12127,16
51710,12127,16
06059,12127,15
12015,12127,15
13063,12127,15
34023,12127,15
37097,12127,15
39151,12127,15
45045,12127,15
47037,12127,15
01089,12127,14
06065,12127,14
12113,12127,14
12121,12127,14
24033,12127,14
25001,12127,14
34021,12127,14
36027,12127,14
39095,12127,14
44003,12127,14
45019,12127,14
47093,12127,14
47157,12127,14
48141,12127,14
51013,12127,14
51041,12127,14
53033,12127,14
12023,12127,13
18097,12127,13
